lat,lon,distance,laser1,laser2,laser3,laser4,laser5,laser6
51.5386,5.1738,2.428,0,0,0,1,0,0
51.5386,5.1738,2.431,0,0,0,0,0,0
51.5386,5.1738,2.448,0,0,0,1,0,0
51.5386,5.1738,2.448,0,0,1,1,0,0
51.5386,5.1738,2.45,0,1,1,1,0,0
51.5386,5.1738,2.455,0,1,1,0,0,0
51.5386,5.1738,2.457,0,0,1,0,0,0
51.5386,5.1738,2.459,0,0,0,0,0,0
51.5386,5.1738,2.47,0,0,1,0,0,0
51.5386,5.1738,2.471,0,1,1,0,0,0
51.5386,5.1738,2.478,0,1,0,0,0,0
51.5386,5.1738,2.48,0,0,0,0,0,0
51.5386,5.1738,2.489,0,1,0,0,0,0
51.5386,5.1738,2.493,1,1,0,0,0,0
51.5386,5.1738,2.495,1,0,0,0,0,0
51.5386,5.1738,2.5,0,0,0,0,0,0
51.5386,5.1738,2.509,1,0,0,0,0,0
51.5386,5.1738,2.515,0,0,0,0,0,0
51.5386,5.1738,2.694,1,0,0,0,0,0
51.5386,5.1738,2.699,0,0,0,0,0,0
51.5386,5.1738,2.715,1,1,0,0,0,0
51.5386,5.1738,2.715,0,1,0,0,0,0
51.5386,5.1738,2.722,1,0,0,0,0,0
51.5386,5.1738,2.723,0,0,0,0,0,0
51.5386,5.1738,2.742,0,0,1,0,0,0
51.5386,5.1738,2.742,0,1,1,0,0,0
51.5386,5.1738,2.75,0,1,0,0,0,0
51.5386,5.1738,2.752,0,0,0,0,0,0
51.5386,5.1738,2.774,0,0,0,1,0,0
51.5386,5.1738,2.777,0,0,1,1,0,0
51.5386,5.1738,2.789,0,0,1,0,0,0
51.5386,5.1738,2.792,0,0,0,0,0,0
51.5386,5.1738,2.853,0,0,0,1,0,0
51.5386,5.1738,2.856,0,0,1,1,0,0
51.5386,5.1738,2.865,0,0,1,0,0,0
51.5386,5.1738,2.868,0,0,0,0,0,0
51.5386,5.1738,2.879,0,0,0,1,0,0
51.5386,5.1738,2.881,0,0,1,1,0,0
51.5386,5.1738,2.883,0,1,1,1,0,0
51.5386,5.1738,2.885,0,1,1,0,0,0
51.5386,5.1738,2.887,0,1,0,0,0,0
51.5386,5.1738,2.89,0,0,0,0,0,0
51.5386,5.1738,2.894,0,0,1,0,0,0
51.5386,5.1738,2.897,0,1,1,0,0,0
51.5386,5.1738,2.898,0,1,0,0,0,0
51.5386,5.1738,2.899,1,1,0,0,0,0
51.5386,5.1738,2.902,1,0,0,0,0,0
51.5386,5.1738,2.904,0,0,0,0,0,0
51.5386,5.1738,2.906,0,1,0,0,0,0
51.5386,5.1738,2.91,1,0,0,0,0,0
51.5386,5.1738,2.914,0,0,0,0,0,0
51.5386,5.1738,2.915,0,1,0,0,0,0
51.5386,5.1738,2.917,1,1,0,0,0,0
51.5386,5.1738,2.918,1,0,0,0,0,0
51.5386,5.1738,2.921,0,0,0,0,0,0
51.5386,5.1738,2.926,1,0,0,0,0,0
51.5386,5.1738,2.928,0,0,0,0,0,0
51.5386,5.1738,3.069,1,0,0,0,0,0
51.5386,5.1738,3.072,0,0,0,0,0,0
51.5386,5.1738,3.077,1,0,0,0,0,0
51.5386,5.1738,3.08,0,0,0,0,0,0
51.5386,5.1738,3.082,1,0,0,0,0,0
51.5386,5.1738,3.085,0,0,0,0,0,0
51.5386,5.1738,3.085,0,1,0,0,0,0
51.5386,5.1738,3.088,0,0,0,0,0,0
51.5386,5.1738,3.089,1,0,0,0,0,0
51.5386,5.1738,3.09,1,1,0,0,0,0
51.5386,5.1738,3.091,0,1,0,0,0,0
51.5386,5.1738,3.093,0,1,1,0,0,0
51.5386,5.1738,3.094,0,0,1,0,0,0
51.5386,5.1738,3.095,0,0,0,0,0,0
51.5386,5.1738,3.097,0,1,0,0,0,0
51.5386,5.1738,3.098,0,1,1,0,0,0
51.5386,5.1738,3.1,0,0,0,0,0,0
51.5386,5.1738,3.1,0,0,1,0,0,0
51.5386,5.1738,3.105,0,0,1,0,0,0
51.5386,5.1738,3.107,0,0,0,0,0,0
51.5386,5.1738,3.112,0,0,0,1,0,0
51.5386,5.1738,3.113,0,0,0,0,0,0
51.5386,5.1738,3.315,0,1,1,1,0,0
51.5386,5.1738,3.315,0,1,1,0,0,0
51.5386,5.1738,3.315,1,1,1,0,0,0
51.5386,5.1738,3.315,0,1,1,0,0,0
51.5386,5.1738,3.315,1,1,1,0,0,0
51.5386,5.1738,3.315,0,1,1,0,0,0
51.5386,5.1738,3.315,1,1,1,0,0,0
51.5386,5.1738,3.315,0,1,1,0,0,0
51.5386,5.1738,3.315,0,1,1,1,0,0
51.5386,5.1738,3.315,0,0,1,1,0,0
51.5386,5.1738,3.315,0,1,1,1,0,0
51.5386,5.1738,3.315,0,0,1,1,0,0
51.5386,5.1738,3.316,0,0,1,1,1,0
51.5386,5.1738,3.316,0,0,0,1,1,0
51.5386,5.1738,3.316,0,0,0,0,1,0
51.5386,5.1738,3.316,0,0,0,0,1,1
51.5386,5.1738,3.316,0,0,1,1,0,0
51.5386,5.1738,3.316,0,0,0,1,0,0
51.5386,5.1738,3.316,0,0,0,1,1,0
51.5386,5.1738,3.316,0,0,0,0,0,1
51.5386,5.1738,3.316,0,0,0,0,0,0
51.5386,5.1738,3.317,0,0,0,0,0,1
51.5386,5.1738,3.317,0,0,0,0,1,1
51.5386,5.1738,3.317,0,0,0,0,1,0
51.5386,5.1738,3.318,0,0,0,1,1,1
51.5386,5.1738,3.318,0,1,1,1,0,0
51.5386,5.1738,3.318,0,0,1,1,0,0
51.5386,5.1738,3.318,0,0,1,1,1,0
51.5386,5.1738,3.318,0,0,0,0,1,1
51.5386,5.1738,3.318,0,0,1,1,1,0
51.5386,5.1738,3.318,0,0,0,1,1,0
51.5386,5.1738,3.318,0,0,0,0,0,0
51.5386,5.1738,3.318,0,0,0,1,1,0
51.5386,5.1738,3.318,0,0,0,0,0,1
51.5386,5.1738,3.319,1,1,1,0,0,0
51.5386,5.1738,3.319,1,1,1,0,0,0
51.5386,5.1738,3.319,1,1,1,1,0,0
51.5386,5.1738,3.319,1,1,1,1,0,0
51.5386,5.1738,3.322,1,1,1,1,0,0
51.5386,5.1738,3.322,1,1,1,1,0,0
51.5386,5.1738,3.322,1,1,1,0,0,0
51.5386,5.1738,3.325,1,1,1,0,0,0
51.5386,5.1738,3.328,0,1,1,0,0,0
51.5386,5.1738,3.329,0,1,1,1,0,0
51.5386,5.1738,3.329,0,1,1,0,0,0
51.5386,5.1738,3.334,0,0,1,1,0,0
51.5386,5.1738,3.34,0,0,0,1,0,0
